year,month,index_name,country,close,monthly_return_pct,volatility_pct,market_phase
2023,Jul,FTSE 100,UK,39805.38,-0.77,2.37,AI Bull
2023,Aug,FTSE 100,UK,39366.66,-0.41,2.13,AI Bull
2023,Sep,FTSE 100,UK,39532.84,0.8,3.33,AI Bull
2023,Oct,FTSE 100,UK,40478.57,0.72,4.52,AI Bull
2023,Nov,FTSE 100,UK,41402.14,0.58,2.99,AI Bull
2023,Dec,FTSE 100,UK,42427.79,-0.36,2.69,AI Bull
2024,Jan,FTSE 100,UK,43337.93,0.79,1.79,AI Bull
2024,Feb,FTSE 100,UK,43285.19,-0.59,3.51,AI Bull
2024,Mar,FTSE 100,UK,44488.86,0.18,2.48,AI Bull
2024,Apr,FTSE 100,UK,45735.54,0.38,2.63,AI Bull
2024,May,FTSE 100,UK,46419.91,-0.91,2.83,AI Bull
2024,Jun,FTSE 100,UK,46745.31,0.36,1.47,AI Bull
2024,Jul,FTSE 100,UK,48795.15,0.23,2.46,AI Bull
2024,Aug,FTSE 100,UK,48644.85,0.88,3.62,AI Bull
2024,Sep,FTSE 100,UK,49994.65,-0.52,4.4,AI Bull
2024,Oct,FTSE 100,UK,51652.11,0.74,2.31,AI Bull
2024,Nov,FTSE 100,UK,52490.47,0.06,1.11,AI Bull
2024,Dec,FTSE 100,UK,52523.58,0.72,2.53,AI Bull
2000,Jan,Shanghai Composite,China,1972.93,0.97,3.62,Dot-com Peak
2000,Feb,Shanghai Composite,China,1990.54,-0.45,2.17,Dot-com Peak
2000,Mar,Shanghai Composite,China,2047.73,0.78,2.25,Dot-com Peak
2000,Apr,Shanghai Composite,China,2036.66,0.8,4.4,Dot-com Peak
2000,May,Shanghai Composite,China,1984.44,0.54,1.76,Dot-com Peak
2000,Jun,Shanghai Composite,China,1977.26,-0.17,1.44,Dot-com Peak
2000,Jul,Shanghai Composite,China,1928.25,-0.88,1.88,Dot-com Peak
2000,Aug,Shanghai Composite,China,1890.29,0.02,1.13,Dot-com Peak
2000,Sep,Shanghai Composite,China,1945.49,-0.05,3.31,Dot-com Peak
2000,Oct,Shanghai Composite,China,1939.18,-0.83,4.13,Dot-com Peak
2000,Nov,Shanghai Composite,China,1882.31,-0.27,4.06,Dot-com Peak
2000,Dec,Shanghai Composite,China,1848.06,-0.39,1.46,Dot-com Peak
2001,Jan,Shanghai Composite,China,1823.21,-0.52,2.64,Dot-com Crash
2001,Feb,Shanghai Composite,China,1749.51,-0.84,1.78,Dot-com Crash
2001,Mar,Shanghai Composite,China,1744.45,0.49,4.21,Dot-com Crash
2001,Apr,Shanghai Composite,China,1723.33,0.06,2.42,Dot-com Crash
2001,May,Shanghai Composite,China,1750.36,-0.91,3.84,Dot-com Crash
2001,Jun,Shanghai Composite,China,1777.87,0.76,3.98,Dot-com Crash
2001,Jul,Shanghai Composite,China,1717.59,0.85,3.65,Dot-com Crash
2001,Aug,Shanghai Composite,China,1718.66,-0.93,3.2,Dot-com Crash
2001,Sep,Shanghai Composite,China,1715.07,0.64,4.5,Dot-com Crash
2001,Oct,Shanghai Composite,China,1693.29,-0.65,4,Dot-com Crash
2001,Nov,Shanghai Composite,China,1664.6,0.02,3.91,Dot-com Crash
2001,Dec,Shanghai Composite,China,1689.14,0.19,3.43,Dot-com Crash
2002,Jan,Shanghai Composite,China,1703.12,-0.18,2.83,Dot-com Crash
2002,Feb,Shanghai Composite,China,1711.52,0.21,1.75,Dot-com Crash
2002,Mar,Shanghai Composite,China,1650.12,-0.13,3.9,Dot-com Crash
2002,Apr,Shanghai Composite,China,1629.46,-0.61,3.56,Dot-com Crash
2002,May,Shanghai Composite,China,1584.42,0.82,2.2,Dot-com Crash
2002,Jun,Shanghai Composite,China,1550.55,0.8,2.64,Dot-com Crash
2002,Jul,Shanghai Composite,China,1558.12,-0.04,1.2,Dot-com Crash
2002,Aug,Shanghai Composite,China,1535.19,0.42,4,Dot-com Crash
2002,Sep,Shanghai Composite,China,1541.04,-0.64,2.15,Dot-com Crash
2002,Oct,Shanghai Composite,China,1543.22,0.02,2.17,Dot-com Crash
2002,Nov,Shanghai Composite,China,1543.39,-0.5,3.72,Dot-com Crash
2002,Dec,Shanghai Composite,China,1546.51,0.07,2.53,Dot-com Crash
2003,Jan,Shanghai Composite,China,1566.8,0.82,4.57,Recovery
2003,Feb,Shanghai Composite,China,1565.6,-0.19,2.72,Recovery
2003,Mar,Shanghai Composite,China,1597.73,0.6,2.83,Recovery
2003,Apr,Shanghai Composite,China,1656.81,0.77,4.14,Recovery
2003,May,Shanghai Composite,China,1691.12,0.5,4.32,Recovery
2003,Jun,Shanghai Composite,China,1692.81,-0.66,4.02,Recovery
2003,Jul,Shanghai Composite,China,1769.58,-0.63,1.55,Recovery
2003,Aug,Shanghai Composite,China,1813.54,0.94,3.43,Recovery
2003,Sep,Shanghai Composite,China,1808.29,0.28,3.3,Recovery
2003,Oct,Shanghai Composite,China,1807.92,-0.22,2.9,Recovery
2003,Nov,Shanghai Composite,China,1823.35,0.91,3.07,Recovery
2003,Dec,Shanghai Composite,China,1818.89,-0.51,2.59,Recovery
2004,Jan,Shanghai Composite,China,1783.48,0.25,3.84,Bull Market
2004,Feb,Shanghai Composite,China,1836.87,-0.38,3.65,Bull Market
2004,Mar,Shanghai Composite,China,1851.61,0.48,1.84,Bull Market
2004,Apr,Shanghai Composite,China,1919.46,0.11,3.94,Bull Market
2004,May,Shanghai Composite,China,1925.26,0.44,3.98,Bull Market
2004,Jun,Shanghai Composite,China,1919.24,-0.54,3.28,Bull Market
2004,Jul,Shanghai Composite,China,1906.13,-0.71,2.64,Bull Market
2004,Aug,Shanghai Composite,China,1970.79,0.54,1.51,Bull Market
2004,Sep,Shanghai Composite,China,2025.87,-0.89,4.26,Bull Market
2004,Oct,Shanghai Composite,China,2019.6,-0.7,4.32,Bull Market
2004,Nov,Shanghai Composite,China,2088.01,0.53,3.65,Bull Market
2004,Dec,Shanghai Composite,China,2074.42,-0.54,3.64,Bull Market
2005,Jan,Shanghai Composite,China,2117.47,0.8,3.87,Bull Market
2005,Feb,Shanghai Composite,China,2113.15,0.37,1.64,Bull Market
2005,Mar,Shanghai Composite,China,2098.29,0.87,2.32,Bull Market
2005,Apr,Shanghai Composite,China,2079.81,-0.23,3.07,Bull Market
2005,May,Shanghai Composite,China,2074.09,-0.3,2.82,Bull Market
2005,Jun,Shanghai Composite,China,2052.86,0.96,4.57,Bull Market
2005,Jul,Shanghai Composite,China,2033.59,0.67,4.11,Bull Market
2005,Aug,Shanghai Composite,China,2021.98,-0.79,3.03,Bull Market
2005,Sep,Shanghai Composite,China,2015.08,0.39,3.42,Bull Market
2005,Oct,Shanghai Composite,China,2028.09,0.41,2.19,Bull Market
2005,Nov,Shanghai Composite,China,2048.52,0.1,3.43,Bull Market
2005,Dec,Shanghai Composite,China,2068.81,0.71,4.09,Bull Market
2006,Jan,Shanghai Composite,China,2064.38,0.87,3.32,Bull Market
2006,Feb,Shanghai Composite,China,2132.88,0,2.03,Bull Market
2006,Mar,Shanghai Composite,China,2102.24,0.63,1.84,Bull Market
2006,Apr,Shanghai Composite,China,2090.83,0.99,1.82,Bull Market
2006,May,Shanghai Composite,China,2163.45,-0.97,4.48,Bull Market
2006,Jun,Shanghai Composite,China,2128.39,-0.21,3.8,Bull Market
2006,Jul,Shanghai Composite,China,2209.03,0.51,2.3,Bull Market
2006,Aug,Shanghai Composite,China,2233.51,-0.61,2.61,Bull Market
2006,Sep,Shanghai Composite,China,2192.94,-1,3.34,Bull Market
2006,Oct,Shanghai Composite,China,2159.47,0.43,2.96,Bull Market
2006,Nov,Shanghai Composite,China,2161.32,-0.46,2.52,Bull Market
2006,Dec,Shanghai Composite,China,2168.13,-0.22,2.76,Bull Market
2007,Jan,Shanghai Composite,China,2186.97,-0.31,2.79,Pre-GFC Peak
2007,Feb,Shanghai Composite,China,2220.72,-0.37,2.64,Pre-GFC Peak
2007,Mar,Shanghai Composite,China,2198.95,-0.2,2.19,Pre-GFC Peak
2007,Apr,Shanghai Composite,China,2229.95,-0.2,1.38,Pre-GFC Peak
2007,May,Shanghai Composite,China,2265,-0.74,2.14,Pre-GFC Peak
2007,Jun,Shanghai Composite,China,2276.31,0.11,2.63,Pre-GFC Peak
2007,Jul,Shanghai Composite,China,2268.28,-0.82,1.91,Pre-GFC Peak
2007,Aug,Shanghai Composite,China,2280.29,0.99,3.16,Pre-GFC Peak
2007,Sep,Shanghai Composite,China,2355.3,0.29,3.57,Pre-GFC Peak
2007,Oct,Shanghai Composite,China,2394.29,0.34,1.46,Pre-GFC Peak
2007,Nov,Shanghai Composite,China,2358.09,-0.17,3.83,Pre-GFC Peak
2007,Dec,Shanghai Composite,China,2298.09,0.92,2.34,Pre-GFC Peak
2008,Jan,Shanghai Composite,China,2265.5,0.63,10.55,Global Financial Crisis
2008,Feb,Shanghai Composite,China,2241.32,0.71,9.78,Global Financial Crisis
2008,Mar,Shanghai Composite,China,2218.27,0.07,9.81,Global Financial Crisis
2008,Apr,Shanghai Composite,China,2138.59,-0.37,9.07,Global Financial Crisis
2008,May,Shanghai Composite,China,2044.96,0.88,9.93,Global Financial Crisis
2008,Jun,Shanghai Composite,China,2023.76,-0.55,10.59,Global Financial Crisis
2008,Jul,Shanghai Composite,China,1918.2,-0.86,10.65,Global Financial Crisis
2008,Aug,Shanghai Composite,China,1834.59,-0.58,8.58,Global Financial Crisis
2008,Sep,Shanghai Composite,China,1762.18,-0.66,8.73,Global Financial Crisis
2008,Oct,Shanghai Composite,China,1715.44,-0.74,10.47,Global Financial Crisis
2008,Nov,Shanghai Composite,China,1659.37,-0.8,9.18,Global Financial Crisis
2008,Dec,Shanghai Composite,China,1635.18,-0.65,10.48,Global Financial Crisis
2009,Jan,Shanghai Composite,China,1698.62,-0.61,1.61,GFC Recovery
2009,Feb,Shanghai Composite,China,1729.36,0.92,4.71,GFC Recovery
2009,Mar,Shanghai Composite,China,1729.33,-0.17,1.65,GFC Recovery
2009,Apr,Shanghai Composite,China,1776.1,-0.39,1.35,GFC Recovery
2009,May,Shanghai Composite,China,1817.27,0.4,1.46,GFC Recovery
2009,Jun,Shanghai Composite,China,1830.42,-0.75,3.26,GFC Recovery
2009,Jul,Shanghai Composite,China,1819.9,0.09,4.02,GFC Recovery
2009,Aug,Shanghai Composite,China,1813.94,0.93,2.01,GFC Recovery
2009,Sep,Shanghai Composite,China,1898.54,-0.45,1.41,GFC Recovery
2009,Oct,Shanghai Composite,China,1897.47,-0.45,3.58,GFC Recovery
2009,Nov,Shanghai Composite,China,1933.75,0.98,3.36,GFC Recovery
2009,Dec,Shanghai Composite,China,1991.78,-0.11,3.72,GFC Recovery
2010,Jan,Shanghai Composite,China,2002.94,-0.59,3.01,Bull Market
2010,Feb,Shanghai Composite,China,2049.41,0.44,2.86,Bull Market
2010,Mar,Shanghai Composite,China,2074.11,-0.66,2.99,Bull Market
2010,Apr,Shanghai Composite,China,2054.65,-0.42,3.79,Bull Market
2010,May,Shanghai Composite,China,2073.93,0.38,2.43,Bull Market
2010,Jun,Shanghai Composite,China,2158.46,0.72,1.61,Bull Market
2010,Jul,Shanghai Composite,China,2180.78,-0.18,2.47,Bull Market
2010,Aug,Shanghai Composite,China,2157.54,-0.5,1.63,Bull Market
2010,Sep,Shanghai Composite,China,2148.5,-0.7,1.94,Bull Market
2010,Oct,Shanghai Composite,China,2223.89,0.18,1.41,Bull Market
2010,Nov,Shanghai Composite,China,2209.38,0.48,1.58,Bull Market
2010,Dec,Shanghai Composite,China,2172.59,0.94,1.92,Bull Market
2011,Jan,Shanghai Composite,China,2151.07,0.53,4.32,Euro Debt Crisis
2011,Feb,Shanghai Composite,China,2178.59,0.43,3.4,Euro Debt Crisis
2011,Mar,Shanghai Composite,China,2165.99,0.24,2.95,Euro Debt Crisis
2011,Apr,Shanghai Composite,China,2201.7,0.38,3.99,Euro Debt Crisis
2011,May,Shanghai Composite,China,2229.56,-0.95,3.82,Euro Debt Crisis
2011,Jun,Shanghai Composite,China,2165.75,0.39,1.59,Euro Debt Crisis
2011,Jul,Shanghai Composite,China,2130.81,0.63,2.73,Euro Debt Crisis
2011,Aug,Shanghai Composite,China,2162.85,0.88,2.72,Euro Debt Crisis
2011,Sep,Shanghai Composite,China,2220.79,0.9,2.51,Euro Debt Crisis
2011,Oct,Shanghai Composite,China,2170.26,0.46,2.35,Euro Debt Crisis
2011,Nov,Shanghai Composite,China,2195.41,-0.05,3.59,Euro Debt Crisis
2011,Dec,Shanghai Composite,China,2194.57,0.88,2.29,Euro Debt Crisis
2012,Jan,Shanghai Composite,China,2229.73,0.69,2.98,Recovery
2012,Feb,Shanghai Composite,China,2291.84,0.74,3.89,Recovery
2012,Mar,Shanghai Composite,China,2281.1,-0.91,4.34,Recovery
2012,Apr,Shanghai Composite,China,2337.95,-0.38,3.12,Recovery
2012,May,Shanghai Composite,China,2395.24,-0.13,1.32,Recovery
2012,Jun,Shanghai Composite,China,2357.58,0.16,3.39,Recovery
2012,Jul,Shanghai Composite,China,2333.24,0.65,4,Recovery
2012,Aug,Shanghai Composite,China,2310.59,-0.61,1.66,Recovery
2012,Sep,Shanghai Composite,China,2335.02,-0.81,1.77,Recovery
2012,Oct,Shanghai Composite,China,2310.41,-0.28,4.12,Recovery
2012,Nov,Shanghai Composite,China,2315.29,0.73,3.48,Recovery
2012,Dec,Shanghai Composite,China,2364.84,0.14,3.18,Recovery
2013,Jan,Shanghai Composite,China,2438.78,0.95,4.49,Bull Market
2013,Feb,Shanghai Composite,China,2482.89,-0.32,4,Bull Market
2013,Mar,Shanghai Composite,China,2607.35,0.53,2.18,Bull Market
2013,Apr,Shanghai Composite,China,2743.69,0.03,2,Bull Market
2013,May,Shanghai Composite,China,2777.82,-0.47,3.06,Bull Market
2013,Jun,Shanghai Composite,China,2830.48,0.53,2.94,Bull Market
2013,Jul,Shanghai Composite,China,2876.48,0.82,2.12,Bull Market
2013,Aug,Shanghai Composite,China,2929.9,-1,3.74,Bull Market
2013,Sep,Shanghai Composite,China,3018.05,-0.28,2.12,Bull Market
2013,Oct,Shanghai Composite,China,3103.74,-0.09,3.74,Bull Market
2013,Nov,Shanghai Composite,China,3258.47,0.36,2.79,Bull Market
2013,Dec,Shanghai Composite,China,3404.26,-0.29,1.67,Bull Market
2014,Jan,Shanghai Composite,China,3358.19,0.62,3.46,Bull Market
2014,Feb,Shanghai Composite,China,3358.45,-0.68,3.92,Bull Market
2014,Mar,Shanghai Composite,China,3332.52,-0.6,2.67,Bull Market
2014,Apr,Shanghai Composite,China,3318.73,0.05,1.53,Bull Market
2014,May,Shanghai Composite,China,3273.51,0.18,2.12,Bull Market
2014,Jun,Shanghai Composite,China,3400.32,-0.44,2.2,Bull Market
2014,Jul,Shanghai Composite,China,3505.16,0.51,4.06,Bull Market
2014,Aug,Shanghai Composite,China,3634.01,-0.59,1.89,Bull Market
2014,Sep,Shanghai Composite,China,3732.05,-0.74,2.64,Bull Market
2014,Oct,Shanghai Composite,China,3668.48,-0.21,2.63,Bull Market
2014,Nov,Shanghai Composite,China,3751.05,0.16,2.41,Bull Market
2014,Dec,Shanghai Composite,China,3733.15,-0.65,1.84,Bull Market
2015,Jan,Shanghai Composite,China,3752.98,0.81,3.98,Volatility
2015,Feb,Shanghai Composite,China,3713.49,0.07,2.05,Volatility
2015,Mar,Shanghai Composite,China,3822.47,-0.7,4.31,Volatility
2015,Apr,Shanghai Composite,China,3887.18,-0.79,2.27,Volatility
2015,May,Shanghai Composite,China,3774.53,-0.18,1.48,Volatility
2015,Jun,Shanghai Composite,China,3668.66,-0.19,1.69,Volatility
2015,Jul,Shanghai Composite,China,3584.21,0.15,1.53,Volatility
2015,Aug,Shanghai Composite,China,3616.72,-0.94,2.18,Volatility
2015,Sep,Shanghai Composite,China,3664.32,-0.65,4.04,Volatility
2015,Oct,Shanghai Composite,China,3733.25,0.29,3.34,Volatility
2015,Nov,Shanghai Composite,China,3652.29,-0.89,3.78,Volatility
2015,Dec,Shanghai Composite,China,3700.82,0.76,2,Volatility
2016,Jan,Shanghai Composite,China,3669.04,0.82,3.42,Recovery
2016,Feb,Shanghai Composite,China,3688.65,-0.37,2.74,Recovery
2016,Mar,Shanghai Composite,China,3640.43,-0.87,3.58,Recovery
2016,Apr,Shanghai Composite,China,3605.61,0.22,2.4,Recovery
2016,May,Shanghai Composite,China,3709.48,-0.28,3.51,Recovery
2016,Jun,Shanghai Composite,China,3807.79,0.88,2.77,Recovery
2016,Jul,Shanghai Composite,China,3777.95,-0.96,4.59,Recovery
2016,Aug,Shanghai Composite,China,3858.07,0.07,1.38,Recovery
2016,Sep,Shanghai Composite,China,3959.36,0.15,1.18,Recovery
2016,Oct,Shanghai Composite,China,3922.1,0.35,1.7,Recovery
2016,Nov,Shanghai Composite,China,3864.11,-0.82,3.63,Recovery
2016,Dec,Shanghai Composite,China,3946.22,0.38,3.56,Recovery
2017,Jan,Shanghai Composite,China,3895.03,-0.61,3.24,Bull Market
2017,Feb,Shanghai Composite,China,3940.36,0.08,3.42,Bull Market
2017,Mar,Shanghai Composite,China,4106.59,0.48,3.59,Bull Market
2017,Apr,Shanghai Composite,China,4112.53,-0.1,2.72,Bull Market
2017,May,Shanghai Composite,China,4184.74,0.98,3.3,Bull Market
2017,Jun,Shanghai Composite,China,4239.06,-0.98,2.88,Bull Market
2017,Jul,Shanghai Composite,China,4277.24,-0.66,3.58,Bull Market
2017,Aug,Shanghai Composite,China,4239.46,1,4.5,Bull Market
2017,Sep,Shanghai Composite,China,4216.81,-0.54,1.88,Bull Market
2017,Oct,Shanghai Composite,China,4269.93,-0.31,2.72,Bull Market
2017,Nov,Shanghai Composite,China,4271.73,-0.71,2.83,Bull Market
2017,Dec,Shanghai Composite,China,4415.57,-0.86,4.47,Bull Market
2018,Jan,Shanghai Composite,China,4303.18,0.35,2.88,Trade War Jitters
2018,Feb,Shanghai Composite,China,4306.45,-0.49,2.06,Trade War Jitters
2018,Mar,Shanghai Composite,China,4358.08,-0.03,3.47,Trade War Jitters
2018,Apr,Shanghai Composite,China,4334.46,0.98,3.3,Trade War Jitters
2018,May,Shanghai Composite,China,4422.53,-0.4,2.08,Trade War Jitters
2018,Jun,Shanghai Composite,China,4498.29,-0.31,3.01,Trade War Jitters
2018,Jul,Shanghai Composite,China,4478.14,-0.48,4.23,Trade War Jitters
2018,Aug,Shanghai Composite,China,4371.77,0.2,2.95,Trade War Jitters
2018,Sep,Shanghai Composite,China,4260.75,-0.34,1.98,Trade War Jitters
2018,Oct,Shanghai Composite,China,4332.09,-0.26,3.08,Trade War Jitters
2018,Nov,Shanghai Composite,China,4250.36,-0.91,3.08,Trade War Jitters
2018,Dec,Shanghai Composite,China,4127.02,-0.5,3.41,Trade War Jitters
2019,Jan,Shanghai Composite,China,4199.79,0.02,1.31,Bull Market
2019,Feb,Shanghai Composite,China,4299.15,0.35,2.67,Bull Market
2019,Mar,Shanghai Composite,China,4480.57,0.83,4.14,Bull Market
2019,Apr,Shanghai Composite,China,4521.7,0.64,2.47,Bull Market
2019,May,Shanghai Composite,China,4642.22,-0.11,1.21,Bull Market
2019,Jun,Shanghai Composite,China,4856.44,-0.51,3.82,Bull Market
2019,Jul,Shanghai Composite,China,4874.6,-0.98,3.37,Bull Market
2019,Aug,Shanghai Composite,China,4959.42,-0.87,2.43,Bull Market
2019,Sep,Shanghai Composite,China,5102.31,0.77,2.83,Bull Market
2019,Oct,Shanghai Composite,China,5226.29,0.58,2.7,Bull Market
2019,Nov,Shanghai Composite,China,5249.43,0.32,2.3,Bull Market
2019,Dec,Shanghai Composite,China,5427.51,-0.09,4.01,Bull Market
2020,Jan,Shanghai Composite,China,5391.65,0.19,8.3,COVID Crash & Recovery
2020,Feb,Shanghai Composite,China,5582.8,-0.97,8.99,COVID Crash & Recovery
2020,Mar,Shanghai Composite,China,5736.16,-0.76,9.6,COVID Crash & Recovery
2020,Apr,Shanghai Composite,China,5690.97,0.1,10.89,COVID Crash & Recovery
2020,May,Shanghai Composite,China,5906.21,0.4,9.6,COVID Crash & Recovery
2020,Jun,Shanghai Composite,China,6022.21,-0.1,9.24,COVID Crash & Recovery
2020,Jul,Shanghai Composite,China,6163.99,0.22,9.95,COVID Crash & Recovery
2020,Aug,Shanghai Composite,China,6281.07,-0.71,10.3,COVID Crash & Recovery
2020,Sep,Shanghai Composite,China,6313.44,0.66,10.43,COVID Crash & Recovery
2020,Oct,Shanghai Composite,China,6583.42,0.01,8.9,COVID Crash & Recovery
2020,Nov,Shanghai Composite,China,6749,0.65,10.01,COVID Crash & Recovery
2020,Dec,Shanghai Composite,China,6910.38,-0.66,8.77,COVID Crash & Recovery
2021,Jan,Shanghai Composite,China,7246.05,-0.44,1.85,Post-COVID Bull
2021,Feb,Shanghai Composite,China,7450.83,-0.11,1.84,Post-COVID Bull
2021,Mar,Shanghai Composite,China,7606.42,-0.36,2.29,Post-COVID Bull
2021,Apr,Shanghai Composite,China,7604.83,0.79,3.3,Post-COVID Bull
2021,May,Shanghai Composite,China,7787.68,-0.68,2.76,Post-COVID Bull
2021,Jun,Shanghai Composite,China,8001.49,0.53,2.96,Post-COVID Bull
2021,Jul,Shanghai Composite,China,8161.43,0.24,2.78,Post-COVID Bull
2021,Aug,Shanghai Composite,China,8516.7,-0.69,4.33,Post-COVID Bull
2021,Sep,Shanghai Composite,China,8664.01,0.83,3.44,Post-COVID Bull
2021,Oct,Shanghai Composite,China,8982.4,-0.2,3.99,Post-COVID Bull
2021,Nov,Shanghai Composite,China,9170.95,-0.1,2.36,Post-COVID Bull
2021,Dec,Shanghai Composite,China,9133.24,-0.29,3.72,Post-COVID Bull
2022,Jan,Shanghai Composite,China,9175.57,0.44,2.13,Rate Hike Bear
2022,Feb,Shanghai Composite,China,9145.99,0.88,2.4,Rate Hike Bear
2022,Mar,Shanghai Composite,China,8834.22,0.39,2.1,Rate Hike Bear
2022,Apr,Shanghai Composite,China,8911.86,-0.84,4.19,Rate Hike Bear
2022,May,Shanghai Composite,China,8922.8,0.61,3.5,Rate Hike Bear
2022,Jun,Shanghai Composite,China,8610.42,-0.45,1.73,Rate Hike Bear
2022,Jul,Shanghai Composite,China,8325.77,0.83,2.77,Rate Hike Bear
2022,Aug,Shanghai Composite,China,7979.44,-0.08,1.54,Rate Hike Bear
2022,Sep,Shanghai Composite,China,7889.83,0.65,2.35,Rate Hike Bear
2022,Oct,Shanghai Composite,China,7665.65,-0.17,1.54,Rate Hike Bear
2022,Nov,Shanghai Composite,China,7644.46,-0.87,2.2,Rate Hike Bear
2022,Dec,Shanghai Composite,China,7434.19,-0.76,4.11,Rate Hike Bear
2023,Jan,Shanghai Composite,China,7526.76,-0.13,2.26,AI Bull
2023,Feb,Shanghai Composite,China,7844.94,0.14,1.46,AI Bull
2023,Mar,Shanghai Composite,China,7768.43,-0.74,4.13,AI Bull
2023,Apr,Shanghai Composite,China,7953.51,0.98,3.17,AI Bull
2023,May,Shanghai Composite,China,7951.25,0.02,1.96,AI Bull
2023,Jun,Shanghai Composite,China,8164.09,0.86,2.7,AI Bull
2023,Jul,Shanghai Composite,China,8272.37,0.2,1.43,AI Bull
2023,Aug,Shanghai Composite,China,8451.63,-0.24,1.36,AI Bull
2023,Sep,Shanghai Composite,China,8750.17,0.08,2.62,AI Bull
2023,Oct,Shanghai Composite,China,8768.82,-1,2.04,AI Bull
2023,Nov,Shanghai Composite,China,9177.58,-0.32,3.46,AI Bull
2023,Dec,Shanghai Composite,China,9288.3,0.49,2.27,AI Bull
2024,Jan,Shanghai Composite,China,9473.27,-0.61,2.77,AI Bull
2024,Feb,Shanghai Composite,China,9412.25,-0.3,1.64,AI Bull
2024,Mar,Shanghai Composite,China,9373.26,0.47,2.52,AI Bull
2024,Apr,Shanghai Composite,China,9552.7,-0.97,3.23,AI Bull
2024,May,Shanghai Composite,China,9522.82,-0.17,1.2,AI Bull
2024,Jun,Shanghai Composite,China,9666.46,0.62,2.2,AI Bull
2024,Jul,Shanghai Composite,China,9906.23,0.23,3.78,AI Bull
2024,Aug,Shanghai Composite,China,10040.76,0.08,2.92,AI Bull
2024,Sep,Shanghai Composite,China,10092.49,-0.08,1.65,AI Bull
2024,Oct,Shanghai Composite,China,10138.01,-0.94,2,AI Bull
2024,Nov,Shanghai Composite,China,10244.53,-0.05,1.41,AI Bull
2024,Dec,Shanghai Composite,China,10196.25,0.05,1.51,AI Bull
