year,region,sector,fuel_type,emissions_mt,gdp_billion,population_million
2006,Asia-Pacific,Buildings,Coal,390.8,42395,4771.1
2006,Asia-Pacific,Buildings,Oil,439.1,42395,4771.1
2006,Asia-Pacific,Buildings,Natural Gas,392.6,42395,4771.1
2006,Asia-Pacific,Buildings,Renewables,891.9,42395,4771.1
2006,Asia-Pacific,Buildings,Nuclear,67.8,42395,4771.1
2006,Asia-Pacific,Agriculture,Coal,311.1,42395,4771.1
2006,Asia-Pacific,Agriculture,Oil,335.9,42395,4771.1
2006,Asia-Pacific,Agriculture,Natural Gas,320.5,42395,4771.1
2006,Asia-Pacific,Agriculture,Renewables,747.4,42395,4771.1
2006,Asia-Pacific,Agriculture,Nuclear,54.8,42395,4771.1
2007,Asia-Pacific,Energy,Coal,1527.6,44726,4809.3
2007,Asia-Pacific,Energy,Oil,1808.8,44726,4809.3
2007,Asia-Pacific,Energy,Natural Gas,1735.7,44726,4809.3
2007,Asia-Pacific,Energy,Renewables,4159.3,44726,4809.3
2007,Asia-Pacific,Energy,Nuclear,297.9,44726,4809.3
2007,Asia-Pacific,Industry,Coal,813.6,44726,4809.3
2007,Asia-Pacific,Industry,Oil,952.8,44726,4809.3
2007,Asia-Pacific,Industry,Natural Gas,894.6,44726,4809.3
2007,Asia-Pacific,Industry,Renewables,2257.7,44726,4809.3
2007,Asia-Pacific,Industry,Nuclear,156.1,44726,4809.3
2007,Asia-Pacific,Transport,Coal,741.1,44726,4809.3
2007,Asia-Pacific,Transport,Oil,881.4,44726,4809.3
2007,Asia-Pacific,Transport,Natural Gas,866.8,44726,4809.3
2007,Asia-Pacific,Transport,Renewables,2019.3,44726,4809.3
2007,Asia-Pacific,Transport,Nuclear,149.2,44726,4809.3
2007,Asia-Pacific,Buildings,Coal,388.2,44726,4809.3
2007,Asia-Pacific,Buildings,Oil,463.4,44726,4809.3
2007,Asia-Pacific,Buildings,Natural Gas,410.5,44726,4809.3
2007,Asia-Pacific,Buildings,Renewables,985.3,44726,4809.3
2007,Asia-Pacific,Buildings,Nuclear,76.1,44726,4809.3
2007,Asia-Pacific,Agriculture,Coal,293.7,44726,4809.3
2007,Asia-Pacific,Agriculture,Oil,347,44726,4809.3
2007,Asia-Pacific,Agriculture,Natural Gas,350.9,44726,4809.3
2007,Asia-Pacific,Agriculture,Renewables,821.5,44726,4809.3
2007,Asia-Pacific,Agriculture,Nuclear,59,44726,4809.3
2008,Asia-Pacific,Energy,Coal,1542.5,47186,4847.7
2008,Asia-Pacific,Energy,Oil,1770.3,47186,4847.7
2008,Asia-Pacific,Energy,Natural Gas,1731.4,47186,4847.7
2008,Asia-Pacific,Energy,Renewables,4395.6,47186,4847.7
2008,Asia-Pacific,Energy,Nuclear,312.4,47186,4847.7
2008,Asia-Pacific,Industry,Coal,821,47186,4847.7
2008,Asia-Pacific,Industry,Oil,985.4,47186,4847.7
2008,Asia-Pacific,Industry,Natural Gas,982.2,47186,4847.7
2008,Asia-Pacific,Industry,Renewables,2357.1,47186,4847.7
2008,Asia-Pacific,Industry,Nuclear,171.2,47186,4847.7
2008,Asia-Pacific,Transport,Coal,748.2,47186,4847.7
2008,Asia-Pacific,Transport,Oil,918.3,47186,4847.7
2008,Asia-Pacific,Transport,Natural Gas,900.8,47186,4847.7
2008,Asia-Pacific,Transport,Renewables,2273.2,47186,4847.7
2008,Asia-Pacific,Transport,Nuclear,149.5,47186,4847.7
2008,Asia-Pacific,Buildings,Coal,380.8,47186,4847.7
2008,Asia-Pacific,Buildings,Oil,465.2,47186,4847.7
2008,Asia-Pacific,Buildings,Natural Gas,438.2,47186,4847.7
2008,Asia-Pacific,Buildings,Renewables,1105.8,47186,4847.7
2008,Asia-Pacific,Buildings,Nuclear,75,47186,4847.7
2008,Asia-Pacific,Agriculture,Coal,304.8,47186,4847.7
2008,Asia-Pacific,Agriculture,Oil,356.5,47186,4847.7
2008,Asia-Pacific,Agriculture,Natural Gas,351.8,47186,4847.7
2008,Asia-Pacific,Agriculture,Renewables,853,47186,4847.7
2008,Asia-Pacific,Agriculture,Nuclear,64,47186,4847.7
2009,Asia-Pacific,Energy,Coal,1529.8,47790,4886.5
2009,Asia-Pacific,Energy,Oil,1867.5,47790,4886.5
2009,Asia-Pacific,Energy,Natural Gas,1889.6,47790,4886.5
2009,Asia-Pacific,Energy,Renewables,4730.5,47790,4886.5
2009,Asia-Pacific,Energy,Nuclear,326.3,47790,4886.5
2009,Asia-Pacific,Industry,Coal,867.2,47790,4886.5
2009,Asia-Pacific,Industry,Oil,1062.8,47790,4886.5
2009,Asia-Pacific,Industry,Natural Gas,1057.4,47790,4886.5
2009,Asia-Pacific,Industry,Renewables,2564.6,47790,4886.5
2009,Asia-Pacific,Industry,Nuclear,175.3,47790,4886.5
2009,Asia-Pacific,Transport,Coal,787.7,47790,4886.5
2009,Asia-Pacific,Transport,Oil,933.4,47790,4886.5
2009,Asia-Pacific,Transport,Natural Gas,921.2,47790,4886.5
2009,Asia-Pacific,Transport,Renewables,2479,47790,4886.5
2009,Asia-Pacific,Transport,Nuclear,163.4,47790,4886.5
2009,Asia-Pacific,Buildings,Coal,386.3,47790,4886.5
2009,Asia-Pacific,Buildings,Oil,473.9,47790,4886.5
2009,Asia-Pacific,Buildings,Natural Gas,463.4,47790,4886.5
2009,Asia-Pacific,Buildings,Renewables,1180.6,47790,4886.5
2009,Asia-Pacific,Buildings,Nuclear,79.4,47790,4886.5
2009,Asia-Pacific,Agriculture,Coal,317.8,47790,4886.5
2009,Asia-Pacific,Agriculture,Oil,367,47790,4886.5
2009,Asia-Pacific,Agriculture,Natural Gas,365.5,47790,4886.5
2009,Asia-Pacific,Agriculture,Renewables,933.3,47790,4886.5
2009,Asia-Pacific,Agriculture,Nuclear,65.4,47790,4886.5
2010,Asia-Pacific,Energy,Coal,1543.2,52520,4925.6
2010,Asia-Pacific,Energy,Oil,1901.6,52520,4925.6
2010,Asia-Pacific,Energy,Natural Gas,1900.4,52520,4925.6
2010,Asia-Pacific,Energy,Renewables,5269.9,52520,4925.6
2010,Asia-Pacific,Energy,Nuclear,338.1,52520,4925.6
2010,Asia-Pacific,Industry,Coal,869.3,52520,4925.6
2010,Asia-Pacific,Industry,Oil,1080.7,52520,4925.6
2010,Asia-Pacific,Industry,Natural Gas,1104.9,52520,4925.6
2010,Asia-Pacific,Industry,Renewables,2801.1,52520,4925.6
2010,Asia-Pacific,Industry,Nuclear,187.6,52520,4925.6
2010,Asia-Pacific,Transport,Coal,764.1,52520,4925.6
2010,Asia-Pacific,Transport,Oil,991.2,52520,4925.6
2010,Asia-Pacific,Transport,Natural Gas,961.7,52520,4925.6
2010,Asia-Pacific,Transport,Renewables,2634.9,52520,4925.6
2010,Asia-Pacific,Transport,Nuclear,174.3,52520,4925.6
2010,Asia-Pacific,Buildings,Coal,401,52520,4925.6
2010,Asia-Pacific,Buildings,Oil,492.8,52520,4925.6
2010,Asia-Pacific,Buildings,Natural Gas,485.4,52520,4925.6
2010,Asia-Pacific,Buildings,Renewables,1331.5,52520,4925.6
2010,Asia-Pacific,Buildings,Nuclear,85.4,52520,4925.6
2010,Asia-Pacific,Agriculture,Coal,298.3,52520,4925.6
2010,Asia-Pacific,Agriculture,Oil,394.4,52520,4925.6
2010,Asia-Pacific,Agriculture,Natural Gas,390.5,52520,4925.6
2010,Asia-Pacific,Agriculture,Renewables,1042.7,52520,4925.6
2010,Asia-Pacific,Agriculture,Nuclear,69.1,52520,4925.6
2011,Asia-Pacific,Energy,Coal,1499.8,55408,4965
2011,Asia-Pacific,Energy,Oil,1962.4,55408,4965
2011,Asia-Pacific,Energy,Natural Gas,2095.2,55408,4965
2011,Asia-Pacific,Energy,Renewables,5646.5,55408,4965
2011,Asia-Pacific,Energy,Nuclear,377.3,55408,4965
2011,Asia-Pacific,Industry,Coal,824.3,55408,4965
2011,Asia-Pacific,Industry,Oil,1117.6,55408,4965
2011,Asia-Pacific,Industry,Natural Gas,1114.8,55408,4965
2011,Asia-Pacific,Industry,Renewables,3041.7,55408,4965
2011,Asia-Pacific,Industry,Nuclear,210.4,55408,4965
2011,Asia-Pacific,Transport,Coal,750.2,55408,4965
2011,Asia-Pacific,Transport,Oil,991.1,55408,4965
2011,Asia-Pacific,Transport,Natural Gas,1050.9,55408,4965
2011,Asia-Pacific,Transport,Renewables,2905.1,55408,4965
2011,Asia-Pacific,Transport,Nuclear,188.8,55408,4965
2011,Asia-Pacific,Buildings,Coal,399,55408,4965
2011,Asia-Pacific,Buildings,Oil,490.5,55408,4965
2011,Asia-Pacific,Buildings,Natural Gas,527,55408,4965
2011,Asia-Pacific,Buildings,Renewables,1479.2,55408,4965
2011,Asia-Pacific,Buildings,Nuclear,94,55408,4965
2011,Asia-Pacific,Agriculture,Coal,307.6,55408,4965
2011,Asia-Pacific,Agriculture,Oil,397.8,55408,4965
2011,Asia-Pacific,Agriculture,Natural Gas,414.3,55408,4965
2011,Asia-Pacific,Agriculture,Renewables,1113.7,55408,4965
2011,Asia-Pacific,Agriculture,Nuclear,74.2,55408,4965
2012,Asia-Pacific,Energy,Coal,1490.5,58456,5004.7
2012,Asia-Pacific,Energy,Oil,2038.8,58456,5004.7
2012,Asia-Pacific,Energy,Natural Gas,2234.1,58456,5004.7
2012,Asia-Pacific,Energy,Renewables,6028.1,58456,5004.7
2012,Asia-Pacific,Energy,Nuclear,381,58456,5004.7
2012,Asia-Pacific,Industry,Coal,847.8,58456,5004.7
2012,Asia-Pacific,Industry,Oil,1174.2,58456,5004.7
2012,Asia-Pacific,Industry,Natural Gas,1232.2,58456,5004.7
2012,Asia-Pacific,Industry,Renewables,3454.1,58456,5004.7
2012,Asia-Pacific,Industry,Nuclear,215.9,58456,5004.7
2012,Asia-Pacific,Transport,Coal,793.4,58456,5004.7
2012,Asia-Pacific,Transport,Oil,1061.9,58456,5004.7
2012,Asia-Pacific,Transport,Natural Gas,1113.2,58456,5004.7
2012,Asia-Pacific,Transport,Renewables,2997.7,58456,5004.7
2012,Asia-Pacific,Transport,Nuclear,201,58456,5004.7
2012,Asia-Pacific,Buildings,Coal,383.2,58456,5004.7
2012,Asia-Pacific,Buildings,Oil,529.7,58456,5004.7
2012,Asia-Pacific,Buildings,Natural Gas,528.3,58456,5004.7
2012,Asia-Pacific,Buildings,Renewables,1533.5,58456,5004.7
2012,Asia-Pacific,Buildings,Nuclear,99.2,58456,5004.7
2012,Asia-Pacific,Agriculture,Coal,305.7,58456,5004.7
2012,Asia-Pacific,Agriculture,Oil,431.4,58456,5004.7
2012,Asia-Pacific,Agriculture,Natural Gas,432.7,58456,5004.7
2012,Asia-Pacific,Agriculture,Renewables,1216,58456,5004.7
2012,Asia-Pacific,Agriculture,Nuclear,76.3,58456,5004.7
2013,Asia-Pacific,Energy,Coal,1588.5,61671,5044.8
2013,Asia-Pacific,Energy,Oil,2239.3,61671,5044.8
2013,Asia-Pacific,Energy,Natural Gas,2329.3,61671,5044.8
2013,Asia-Pacific,Energy,Renewables,6674.6,61671,5044.8
2013,Asia-Pacific,Energy,Nuclear,406.2,61671,5044.8
2013,Asia-Pacific,Industry,Coal,826.3,61671,5044.8
2013,Asia-Pacific,Industry,Oil,1224.4,61671,5044.8
2013,Asia-Pacific,Industry,Natural Gas,1300.3,61671,5044.8
2013,Asia-Pacific,Industry,Renewables,3696.8,61671,5044.8
2013,Asia-Pacific,Industry,Nuclear,232.7,61671,5044.8
2013,Asia-Pacific,Transport,Coal,792.8,61671,5044.8
2013,Asia-Pacific,Transport,Oil,1086.3,61671,5044.8
2013,Asia-Pacific,Transport,Natural Gas,1102.2,61671,5044.8
2013,Asia-Pacific,Transport,Renewables,3385.7,61671,5044.8
2013,Asia-Pacific,Transport,Nuclear,210,61671,5044.8
2013,Asia-Pacific,Buildings,Coal,392.9,61671,5044.8
2013,Asia-Pacific,Buildings,Oil,527.3,61671,5044.8
2013,Asia-Pacific,Buildings,Natural Gas,563.4,61671,5044.8
2013,Asia-Pacific,Buildings,Renewables,1645.4,61671,5044.8
2013,Asia-Pacific,Buildings,Nuclear,105.4,61671,5044.8
2013,Asia-Pacific,Agriculture,Coal,320.3,61671,5044.8
2013,Asia-Pacific,Agriculture,Oil,421.3,61671,5044.8
2013,Asia-Pacific,Agriculture,Natural Gas,471.7,61671,5044.8
2013,Asia-Pacific,Agriculture,Renewables,1376.3,61671,5044.8
2013,Asia-Pacific,Agriculture,Nuclear,84.6,61671,5044.8
2014,Asia-Pacific,Energy,Coal,1587.4,65063,5085.1
2014,Asia-Pacific,Energy,Oil,2146.2,65063,5085.1
2014,Asia-Pacific,Energy,Natural Gas,2329.7,65063,5085.1
2014,Asia-Pacific,Energy,Renewables,7118.7,65063,5085.1
2014,Asia-Pacific,Energy,Nuclear,436.7,65063,5085.1
2014,Asia-Pacific,Industry,Coal,867.5,65063,5085.1
2014,Asia-Pacific,Industry,Oil,1226.4,65063,5085.1
2014,Asia-Pacific,Industry,Natural Gas,1339.7,65063,5085.1
2014,Asia-Pacific,Industry,Renewables,4039,65063,5085.1
2014,Asia-Pacific,Industry,Nuclear,249.6,65063,5085.1
2014,Asia-Pacific,Transport,Coal,742.1,65063,5085.1
2014,Asia-Pacific,Transport,Oil,1118.7,65063,5085.1
2014,Asia-Pacific,Transport,Natural Gas,1184.9,65063,5085.1
2014,Asia-Pacific,Transport,Renewables,3576,65063,5085.1
2014,Asia-Pacific,Transport,Nuclear,217.1,65063,5085.1
2014,Asia-Pacific,Buildings,Coal,374.1,65063,5085.1
2014,Asia-Pacific,Buildings,Oil,573,65063,5085.1
2014,Asia-Pacific,Buildings,Natural Gas,600.5,65063,5085.1
2014,Asia-Pacific,Buildings,Renewables,1792.5,65063,5085.1
2014,Asia-Pacific,Buildings,Nuclear,106.7,65063,5085.1
2014,Asia-Pacific,Agriculture,Coal,317.6,65063,5085.1
2014,Asia-Pacific,Agriculture,Oil,452.2,65063,5085.1
2014,Asia-Pacific,Agriculture,Natural Gas,468.8,65063,5085.1
2014,Asia-Pacific,Agriculture,Renewables,1402.8,65063,5085.1
2014,Asia-Pacific,Agriculture,Nuclear,90,65063,5085.1
2015,Asia-Pacific,Energy,Coal,1517.3,68641,5125.8
2015,Asia-Pacific,Energy,Oil,2249.2,68641,5125.8
2015,Asia-Pacific,Energy,Natural Gas,2459.3,68641,5125.8
2015,Asia-Pacific,Energy,Renewables,8084.6,68641,5125.8
2015,Asia-Pacific,Energy,Nuclear,454.2,68641,5125.8
2015,Asia-Pacific,Industry,Coal,834.4,68641,5125.8
2015,Asia-Pacific,Industry,Oil,1247.5,68641,5125.8
2015,Asia-Pacific,Industry,Natural Gas,1389.8,68641,5125.8
2015,Asia-Pacific,Industry,Renewables,4475.7,68641,5125.8
2015,Asia-Pacific,Industry,Nuclear,252.5,68641,5125.8
2015,Asia-Pacific,Transport,Coal,768.4,68641,5125.8
2015,Asia-Pacific,Transport,Oil,1138.6,68641,5125.8
2015,Asia-Pacific,Transport,Natural Gas,1260.5,68641,5125.8
2015,Asia-Pacific,Transport,Renewables,3903.4,68641,5125.8
2015,Asia-Pacific,Transport,Nuclear,233.5,68641,5125.8
2015,Asia-Pacific,Buildings,Coal,369.7,68641,5125.8
2015,Asia-Pacific,Buildings,Oil,559.7,68641,5125.8
2015,Asia-Pacific,Buildings,Natural Gas,611,68641,5125.8
2015,Asia-Pacific,Buildings,Renewables,1916.6,68641,5125.8
2015,Asia-Pacific,Buildings,Nuclear,119.3,68641,5125.8
2015,Asia-Pacific,Agriculture,Coal,300.1,68641,5125.8
2015,Asia-Pacific,Agriculture,Oil,474.2,68641,5125.8
2015,Asia-Pacific,Agriculture,Natural Gas,483.5,68641,5125.8
2015,Asia-Pacific,Agriculture,Renewables,1560.8,68641,5125.8
2015,Asia-Pacific,Agriculture,Nuclear,91.5,68641,5125.8
2016,Asia-Pacific,Energy,Coal,1514.7,72416,5166.8
2016,Asia-Pacific,Energy,Oil,2448.1,72416,5166.8
2016,Asia-Pacific,Energy,Natural Gas,2657.1,72416,5166.8
2016,Asia-Pacific,Energy,Renewables,8177.9,72416,5166.8
2016,Asia-Pacific,Energy,Nuclear,483,72416,5166.8
2016,Asia-Pacific,Industry,Coal,821.5,72416,5166.8
2016,Asia-Pacific,Industry,Oil,1267.5,72416,5166.8
2016,Asia-Pacific,Industry,Natural Gas,1484,72416,5166.8
2016,Asia-Pacific,Industry,Renewables,4620.4,72416,5166.8
2016,Asia-Pacific,Industry,Nuclear,276.6,72416,5166.8
2016,Asia-Pacific,Transport,Coal,742.3,72416,5166.8
2016,Asia-Pacific,Transport,Oil,1192,72416,5166.8
2016,Asia-Pacific,Transport,Natural Gas,1309.7,72416,5166.8
2016,Asia-Pacific,Transport,Renewables,4428.2,72416,5166.8
2016,Asia-Pacific,Transport,Nuclear,249.8,72416,5166.8
2016,Asia-Pacific,Buildings,Coal,388.6,72416,5166.8
2016,Asia-Pacific,Buildings,Oil,609.6,72416,5166.8
2016,Asia-Pacific,Buildings,Natural Gas,647.3,72416,5166.8
2016,Asia-Pacific,Buildings,Renewables,2065.1,72416,5166.8
2016,Asia-Pacific,Buildings,Nuclear,121.5,72416,5166.8
2016,Asia-Pacific,Agriculture,Coal,313,72416,5166.8
2016,Asia-Pacific,Agriculture,Oil,480.8,72416,5166.8
2016,Asia-Pacific,Agriculture,Natural Gas,520.1,72416,5166.8
2016,Asia-Pacific,Agriculture,Renewables,1734.4,72416,5166.8
2016,Asia-Pacific,Agriculture,Nuclear,101.7,72416,5166.8
2017,Asia-Pacific,Energy,Coal,1565.2,76399,5208.2
2017,Asia-Pacific,Energy,Oil,2478.6,76399,5208.2
2017,Asia-Pacific,Energy,Natural Gas,2857.4,76399,5208.2
2017,Asia-Pacific,Energy,Renewables,8859,76399,5208.2
2017,Asia-Pacific,Energy,Nuclear,506.5,76399,5208.2
2017,Asia-Pacific,Industry,Coal,860.6,76399,5208.2
2017,Asia-Pacific,Industry,Oil,1314,76399,5208.2
2017,Asia-Pacific,Industry,Natural Gas,1546.7,76399,5208.2
2017,Asia-Pacific,Industry,Renewables,5112,76399,5208.2
2017,Asia-Pacific,Industry,Nuclear,293.9,76399,5208.2
2017,Asia-Pacific,Transport,Coal,780.2,76399,5208.2
2017,Asia-Pacific,Transport,Oil,1247.1,76399,5208.2
2017,Asia-Pacific,Transport,Natural Gas,1421,76399,5208.2
2017,Asia-Pacific,Transport,Renewables,4757.6,76399,5208.2
2017,Asia-Pacific,Transport,Nuclear,263.3,76399,5208.2
2017,Asia-Pacific,Buildings,Coal,390.8,76399,5208.2
2017,Asia-Pacific,Buildings,Oil,601.2,76399,5208.2
2017,Asia-Pacific,Buildings,Natural Gas,704.6,76399,5208.2
2017,Asia-Pacific,Buildings,Renewables,2353.7,76399,5208.2
2017,Asia-Pacific,Buildings,Nuclear,136.7,76399,5208.2
2017,Asia-Pacific,Agriculture,Coal,292.9,76399,5208.2
2017,Asia-Pacific,Agriculture,Oil,498.2,76399,5208.2
2017,Asia-Pacific,Agriculture,Natural Gas,548.2,76399,5208.2
2017,Asia-Pacific,Agriculture,Renewables,1874,76399,5208.2
2017,Asia-Pacific,Agriculture,Nuclear,109.2,76399,5208.2
2018,Asia-Pacific,Energy,Coal,1546.2,80601,5249.8
2018,Asia-Pacific,Energy,Oil,2511.8,80601,5249.8
2018,Asia-Pacific,Energy,Natural Gas,3000,80601,5249.8
2018,Asia-Pacific,Energy,Renewables,9683.4,80601,5249.8
2018,Asia-Pacific,Energy,Nuclear,555.8,80601,5249.8
2018,Asia-Pacific,Industry,Coal,833.9,80601,5249.8
2018,Asia-Pacific,Industry,Oil,1445.5,80601,5249.8
2018,Asia-Pacific,Industry,Natural Gas,1562.6,80601,5249.8
2018,Asia-Pacific,Industry,Renewables,5477,80601,5249.8
2018,Asia-Pacific,Industry,Nuclear,314,80601,5249.8
2018,Asia-Pacific,Transport,Coal,766.5,80601,5249.8
2018,Asia-Pacific,Transport,Oil,1254.4,80601,5249.8
2018,Asia-Pacific,Transport,Natural Gas,1512,80601,5249.8
2018,Asia-Pacific,Transport,Renewables,4984.8,80601,5249.8
2018,Asia-Pacific,Transport,Nuclear,279.2,80601,5249.8
2018,Asia-Pacific,Buildings,Coal,364.1,80601,5249.8
2018,Asia-Pacific,Buildings,Oil,635.2,80601,5249.8
2018,Asia-Pacific,Buildings,Natural Gas,733.8,80601,5249.8
2018,Asia-Pacific,Buildings,Renewables,2480.1,80601,5249.8
2018,Asia-Pacific,Buildings,Nuclear,144,80601,5249.8
2018,Asia-Pacific,Agriculture,Coal,299.3,80601,5249.8
2018,Asia-Pacific,Agriculture,Oil,511.5,80601,5249.8
2018,Asia-Pacific,Agriculture,Natural Gas,581.5,80601,5249.8
2018,Asia-Pacific,Agriculture,Renewables,2013.7,80601,5249.8
2018,Asia-Pacific,Agriculture,Nuclear,107.8,80601,5249.8
2019,Asia-Pacific,Energy,Coal,1517.3,85034,5291.8
2019,Asia-Pacific,Energy,Oil,2700.7,85034,5291.8
2019,Asia-Pacific,Energy,Natural Gas,3089.4,85034,5291.8
2019,Asia-Pacific,Energy,Renewables,10468.2,85034,5291.8
2019,Asia-Pacific,Energy,Nuclear,595.6,85034,5291.8
2019,Asia-Pacific,Industry,Coal,798.8,85034,5291.8
2019,Asia-Pacific,Industry,Oil,1382.1,85034,5291.8
2019,Asia-Pacific,Industry,Natural Gas,1719,85034,5291.8
2019,Asia-Pacific,Industry,Renewables,5956,85034,5291.8
2019,Asia-Pacific,Industry,Nuclear,329.4,85034,5291.8
2019,Asia-Pacific,Transport,Coal,729.3,85034,5291.8
2019,Asia-Pacific,Transport,Oil,1291.4,85034,5291.8
2019,Asia-Pacific,Transport,Natural Gas,1540.4,85034,5291.8
2019,Asia-Pacific,Transport,Renewables,5124.7,85034,5291.8
2019,Asia-Pacific,Transport,Nuclear,300.2,85034,5291.8
2019,Asia-Pacific,Buildings,Coal,362.1,85034,5291.8
2019,Asia-Pacific,Buildings,Oil,645.1,85034,5291.8
2019,Asia-Pacific,Buildings,Natural Gas,790.3,85034,5291.8
2019,Asia-Pacific,Buildings,Renewables,2662.9,85034,5291.8
2019,Asia-Pacific,Buildings,Nuclear,146.1,85034,5291.8
2019,Asia-Pacific,Agriculture,Coal,289.9,85034,5291.8
2019,Asia-Pacific,Agriculture,Oil,529.3,85034,5291.8
2019,Asia-Pacific,Agriculture,Natural Gas,589.2,85034,5291.8
2019,Asia-Pacific,Agriculture,Renewables,2165.3,85034,5291.8
2019,Asia-Pacific,Agriculture,Nuclear,113.4,85034,5291.8
2020,Asia-Pacific,Energy,Coal,1327.5,84328,5334.2
2020,Asia-Pacific,Energy,Oil,2565.4,84328,5334.2
2020,Asia-Pacific,Energy,Natural Gas,2929.3,84328,5334.2
2020,Asia-Pacific,Energy,Renewables,10921,84328,5334.2
2020,Asia-Pacific,Energy,Nuclear,599.2,84328,5334.2
2020,Asia-Pacific,Industry,Coal,750.8,84328,5334.2
2020,Asia-Pacific,Industry,Oil,1423.7,84328,5334.2
2020,Asia-Pacific,Industry,Natural Gas,1702.7,84328,5334.2
2020,Asia-Pacific,Industry,Renewables,6011,84328,5334.2
2020,Asia-Pacific,Industry,Nuclear,319.4,84328,5334.2
2020,Asia-Pacific,Transport,Coal,666.2,84328,5334.2
2020,Asia-Pacific,Transport,Oil,1228.1,84328,5334.2
2020,Asia-Pacific,Transport,Natural Gas,1489.2,84328,5334.2
2020,Asia-Pacific,Transport,Renewables,5532.6,84328,5334.2
2020,Asia-Pacific,Transport,Nuclear,288.2,84328,5334.2
2020,Asia-Pacific,Buildings,Coal,346.8,84328,5334.2
2020,Asia-Pacific,Buildings,Oil,621.1,84328,5334.2
2020,Asia-Pacific,Buildings,Natural Gas,743.8,84328,5334.2
2020,Asia-Pacific,Buildings,Renewables,2751.7,84328,5334.2
2020,Asia-Pacific,Buildings,Nuclear,140.7,84328,5334.2
2020,Asia-Pacific,Agriculture,Coal,262.4,84328,5334.2
2020,Asia-Pacific,Agriculture,Oil,526.2,84328,5334.2
2020,Asia-Pacific,Agriculture,Natural Gas,584.6,84328,5334.2
2020,Asia-Pacific,Agriculture,Renewables,2186.1,84328,5334.2
2020,Asia-Pacific,Agriculture,Nuclear,112.6,84328,5334.2
2021,Asia-Pacific,Energy,Coal,1373.8,94645,5376.8
2021,Asia-Pacific,Energy,Oil,2689.2,94645,5376.8
2021,Asia-Pacific,Energy,Natural Gas,3353.7,94645,5376.8
2021,Asia-Pacific,Energy,Renewables,12084.9,94645,5376.8
2021,Asia-Pacific,Energy,Nuclear,657,94645,5376.8
2021,Asia-Pacific,Industry,Coal,793.6,94645,5376.8
2021,Asia-Pacific,Industry,Oil,1504.5,94645,5376.8
2021,Asia-Pacific,Industry,Natural Gas,1872.2,94645,5376.8
2021,Asia-Pacific,Industry,Renewables,6764.7,94645,5376.8
2021,Asia-Pacific,Industry,Nuclear,347.4,94645,5376.8
2021,Asia-Pacific,Transport,Coal,684.8,94645,5376.8
2021,Asia-Pacific,Transport,Oil,1347.5,94645,5376.8
2021,Asia-Pacific,Transport,Natural Gas,1684.5,94645,5376.8
2021,Asia-Pacific,Transport,Renewables,5927.1,94645,5376.8
2021,Asia-Pacific,Transport,Nuclear,330.3,94645,5376.8
2021,Asia-Pacific,Buildings,Coal,344.2,94645,5376.8
2021,Asia-Pacific,Buildings,Oil,682.3,94645,5376.8
2021,Asia-Pacific,Buildings,Natural Gas,841.9,94645,5376.8
2021,Asia-Pacific,Buildings,Renewables,2979.6,94645,5376.8
2021,Asia-Pacific,Buildings,Nuclear,164.9,94645,5376.8
2021,Asia-Pacific,Agriculture,Coal,273.4,94645,5376.8
2021,Asia-Pacific,Agriculture,Oil,531,94645,5376.8
2021,Asia-Pacific,Agriculture,Natural Gas,647.3,94645,5376.8
2021,Asia-Pacific,Agriculture,Renewables,2414.6,94645,5376.8
2021,Asia-Pacific,Agriculture,Nuclear,125.5,94645,5376.8
2022,Asia-Pacific,Energy,Coal,1435.1,99851,5419.8
2022,Asia-Pacific,Energy,Oil,2948.2,99851,5419.8
2022,Asia-Pacific,Energy,Natural Gas,3433.8,99851,5419.8
2022,Asia-Pacific,Energy,Renewables,13008.7,99851,5419.8
2022,Asia-Pacific,Energy,Nuclear,687.6,99851,5419.8
2022,Asia-Pacific,Industry,Coal,738.5,99851,5419.8
2022,Asia-Pacific,Industry,Oil,1545.1,99851,5419.8
2022,Asia-Pacific,Industry,Natural Gas,1920.2,99851,5419.8
2022,Asia-Pacific,Industry,Renewables,7087,99851,5419.8
2022,Asia-Pacific,Industry,Nuclear,386.6,99851,5419.8
2022,Asia-Pacific,Transport,Coal,721.7,99851,5419.8
2022,Asia-Pacific,Transport,Oil,1413.3,99851,5419.8
2022,Asia-Pacific,Transport,Natural Gas,1748.8,99851,5419.8
2022,Asia-Pacific,Transport,Renewables,6333.2,99851,5419.8
2022,Asia-Pacific,Transport,Nuclear,354.7,99851,5419.8
2022,Asia-Pacific,Buildings,Coal,351.7,99851,5419.8
2022,Asia-Pacific,Buildings,Oil,708.2,99851,5419.8
2022,Asia-Pacific,Buildings,Natural Gas,873.5,99851,5419.8
2022,Asia-Pacific,Buildings,Renewables,3251.9,99851,5419.8
2022,Asia-Pacific,Buildings,Nuclear,169,99851,5419.8
2022,Asia-Pacific,Agriculture,Coal,281,99851,5419.8
2022,Asia-Pacific,Agriculture,Oil,575.9,99851,5419.8
2022,Asia-Pacific,Agriculture,Natural Gas,729.7,99851,5419.8
2022,Asia-Pacific,Agriculture,Renewables,2682.9,99851,5419.8
2022,Asia-Pacific,Agriculture,Nuclear,142.6,99851,5419.8
2023,Asia-Pacific,Energy,Coal,1354.5,105343,5463.2
